wmo	CALVALUS_ID	date_Argo	hour_Argo	date_s3	hour_s3	n_cycle	doy	lon	lat	pixel_lat	pixel_lon	latitude	longitude	sla	PAR	MLD	GlbClr_412	GlbClr_443	GlbClr_490	GlbClr_555	GlbClr_670	iop_apig	iop_adet	iop_agelb	iop_bpart	iop_bwit	iop_adg	iop_atot	iop_btot	kd489	kdmin	kd_z90max	conc_tsm	conc_chl	unc_apig	unc_adet	unc_agelb	unc_bpart	unc_bwit	unc_adg	unc_atot	unc_btot	unc_tsm	unc_chl	unc_kd489	unc_kdmin	unc_kd_z90max	OAA	OZA	SAA	SZA	horizontal_wind_vector_1	horizontal_wind_vector_2	sea_level_pressure	total_ozone	humidity	total_columnar_water_vapour	S3b1_400	S3b2_412.5	S3b3_442.5	S3b4_490	S3b5_510	S3b6_560	S3b7_620	S3b8_665	S3b9_673.75	S3b10_681.25	S3b11_708.75	S3b12_753.75	Dens_pc1	Dens_pc2	Dens_pc3	Dens_pc4	Dens_pc5	Temp_pc1	Temp_pc2	Temp_pc3	Temp_pc4	Temp_pc5	Sal_pc1	Sal_pc2	Sal_pc3	Sal_pc4	Sal_pc5	Spy_pc1	Spy_pc2	Spy_pc3	Spy_pc4	Spy_pc5	wmo.1	n_cycle.1	X1	X3	X5	X7	X9	X11	X13	X15	X17	X19	X21	X23	X25	X27	X29	X31	X33	X35	X37	X39	X41	X43	X45	X47	X49	X51	X53	X55	X57	X59	X61	X63	X65	X67	X69	X71	X73	X75	X77	X79	X81	X83	X85	X87	X89	X91	X93	X95	X97	X99	X101	X103	X105	X107	X109	X111	X113	X115	X117	X119	X121	X123	X125	X127	X129	X131	X133	X135	X137	X139	X141	X143	X145	X147	X149	X151	X153	X155	X157	X159	X161	X163	X165	X167	X169	X171	X173	X175	X177	X179	X181	X183	X185	X187	X189	X191	X193	X195	X197	X199	X201	X203	X205	X207	X209	X211	X213	X215	X217	X219	X221	X223	X225	X227	X229	X231	X233	X235	X237	X239	X241	X243	X245	X247	X249	X250
3902124	000422_S3A_OL_1_EFR____20180512T105704_20180512T110004_20180513T163434_0179_031_108_3240_MAR_O_NT_002.SEN3	11/5/18	13:16	12/5/18	10:59	57	126	-23.492376	-17.741047	-17.73872	-23.489447	-17.73872	-23.489449	2.203699	43.0436	58	0.0547846	0.0402372	0.0239554	0.00444626	0.000587144	0.00368376	0.000923892	0.002827924	0.06205676	0.003529704	0.003751816	0.007435577	0.06558646	0.03088562	0.028168438	35.500725	0.117679715	0.061824743	0.000358981	0.00012157	0.000252212	0.010170395	0.001766072	0.000296694	0.000510868	0.016760888	0.028828727	0.005488997	0.000569234	0.000519155	0.66657835	104.67331	42.32184	47.93572	51.70846	296.6253	292.30618	290.63187	289.63052	286.9956	0.00573029	0.041697722	0.0475013	0.040789475	0.024418093	0.011504462	0.004911863	0.000903679	0.000503003	0.000484915	0.000457533	0.000226667	6.21E-05	-4.334245747	0.920359987	1.221487415	-0.712220089	-1.305862329	0.226712913	2.265238703	-3.944172296	-2.836082528	-0.386500437	-5.303160696	-4.438837165	-0.689603768	-0.60727921	-0.763261045	-3.300129822	6.64394733	-1.87625075	1.628393412	0.142085426	3902124	57	0.00042	0.00045	0.00042	0.00045	0.00043	0.00045	0.00045	0.00045	0.00043	0.00043	0.00043	0.00043	0.00043	0.00044	0.00045	0.00045	0.00045	0.00045	0.00045	0.00045	0.00045	0.00045	0.00045	0.000434	0.000452	0.00046	0.00046	0.00045	0.00046	0.0004725	0.0005	0.0005	0.0005	0.0005	0.000497692	0.00047	0.00047	0.00045	0.00045	0.00045	0.00045	0.00045	0.00043	0.00043	0.000447143	0.00045	0.00045	0.00045	0.00043	0.000418889	0.00042	0.000422727	0.00043	0.00043	0.00043	0.00043	0.000415	0.00041	0.00041	0.00041	0.0004	0.0004	0.000415	0.00042	0.00042	0.0004	0.00038	0.00038	0.00037	0.00037	0.00037	0.00036	0.000355455	0.00035	0.000338	0.00034	0.00034	0.000325	0.00031	0.00031	0.00032	0.00032	0.00032	0.000314444	0.000316	0.00034	0.00034	0.000323636	0.00032	0.00032	0.00032	0.00032	0.00032	0.00032	0.000308571	0.000292727	0.00026	0.000256364	0.00025	0.00027	0.0003	0.0003	0.000297	0.00029	0.00027	0.000263333	0.00026	0.0002625	0.00027	0.00027	0.000267692	0.000250909	0.00024	0.00024	0.00024	0.000225	0.00022	0.00022	0.000247273	0.00025	0.00025	0.000225	0.00022	0.00023	0.00023	0.00023
6901472	000423_S3A_OL_1_EFR____20180511T125514_20180511T125814_20180512T173954_0180_031_095_2700_MAR_O_NT_002.SEN3	12/5/18	15:05	11/5/18	12:55	208	132	-42.235782	19.884612	19.886465	-42.238102	19.886465	-42.238106	-0.084999	60.1864	34	0.0470171	0.0375986	0.023273	0.00461144	0.000364454	0.002728278	0.000877916	0.003059565	0.035182655	0.002295432	0.003937481	0.00666576	0.037478086	0.024498748	0.021272425	47.009216	0.06763001	0.04524218	0.000250136	8.86E-05	0.00022578	0.005881134	0.001033944	0.000238513	0.000374292	0.009648312	0.016595097	0.003769834	0.000388725	0.000337532	0.75792664	102.340355	12.915412	89.63185	26.074923	294.0421	290.16492	288.86667	287.61145	285.22147	0.006527501	0.035589736	0.040601825	0.034803691	0.020749585	0.009708689	0.004180928	0.000749074	0.000410987	0.000395874	0.000378908	0.000189608	4.98E-05	-8.346502584	-0.326531752	2.721158304	-2.280924056	-0.477135487	-4.808680655	-5.545093698	-1.354602655	-0.310311774	1.510174573	-17.70999625	6.453784108	0.01753057	1.602729146	-0.784371969	-12.73506741	-4.586671355	-2.726302447	0.269818779	2.38522155	6901472	208	0.000558333	0.00054	0.00063	0.00059	0.00057	0.00057	0.00058	0.00058	0.00058	0.000582	0.00059	0.00059	0.00059	0.00059	0.000596	0.00063	0.00063	0.000618889	0.000616	0.00062	0.00062	0.000608	0.00059	0.00059	0.00059	0.00059	0.000606364	0.00063	0.00063	0.00063	0.00063	0.00063	0.00063	0.00063	0.00063	0.00063	0.00063	0.00063	0.000631667	0.00065	0.00065	0.00065	0.00065	0.00065	0.00065	0.000645	0.00063	0.00063	0.00063	0.00063	0.00063	0.000620833	0.00062	0.00061	0.00061	0.000572727	0.00057	0.00057	0.00058	0.00058	0.00059	0.00059	0.00059	0.00058	0.00058	0.00057	0.0005625	0.00054	0.000542857	0.00055	0.00055	0.00055	0.000563333	0.00058	0.000565	0.00054	0.000537143	0.00055	0.000542857	0.00052	0.00052	0.00051	0.00051	0.00051	0.000484444	0.00048	0.000486667	0.00051	0.00054	0.00054	0.000529091	0.000468182	0.00046	0.00046	0.00046	0.00043	0.000423	0.000382	0.00037	0.00037	0.00037	0.000365454	0.00032	0.00032	0.000314	0.000300909	0.00029	0.00029	0.00029	0.000281818	0.00028	0.00028	0.000287	0.00029	0.00029	0.00029	0.00029	0.00029	0.000282222	0.00029	0.00029	0.000256667	0.00025	0.000266667	0.00028	0.00028
3901496	000424_S3A_OL_1_EFR____20180513T121152_20180513T121452_20180514T172559_0179_031_123_3240_MAR_O_NT_002.SEN3	14/5/18	13:43	13/5/18	12:14	236	134	-34.729653	-21.55414	-21.551624	-34.732285	-21.551624	-34.732285	2.7436	39.747	72	0.0473006	0.0358124	0.0226976	0.00483301	0.000512061	0.0014471	0.000820156	0.002844684	0.009131424	0.001203479	0.00366484	0.00511194	0.010334903	0.02474663	0.020776201	48.131996	0.019436836	0.0233958	0.000102354	5.22E-05	0.000147486	0.002188311	0.000410368	0.000150413	0.000204346	0.002019433	0.003473425	0.001488428	0.000372982	0.000313139	0.73654604	-77.865875	17.922886	38.732605	49.748917	296.34198	293.1601	292.24323	291.0973	288.3348	0.005845063	0.034920724	0.039213417	0.030639427	0.016464569	0.007722223	0.003088174	0.000497207	0.000259601	0.000254014	0.000244981	0.000110049	2.73E-05	-3.670708196	0.459072751	-0.304030953	1.71264061	-0.439822889	-4.14214705	0.647484301	0.190834461	0.102034984	-2.276874132	-10.36391521	0.932764396	0.356060237	-0.34334264	0.376678646	-8.750034976	1.498375878	1.095058545	-0.398127972	-1.269531037	3901496	236	0.00051	0.00048	0.0005	0.00052	0.0005	0.000504	0.00052	0.00052	0.00052	0.0005	0.0005	0.00052	0.00052	0.00052	0.0005	0.00052	0.00052	0.00052	0.00052	0.00052	0.00052	0.00052	0.00052	0.00052	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.00052	0.00054	0.00054	0.00054	0.000542857	0.0005725	0.00058	0.00058	0.00058	0.000573333	0.00054	0.00052	0.00052	0.00052	0.000515	0.00052	0.000515556	0.0005	0.0005	0.0005	0.00048	0.00048	0.00048	0.000478	0.00046	0.00046	0.00046	0.000442	0.000413	0.00041	0.000392	0.00039	0.00039	0.000353636	0.00035	0.00035	0.00035	0.00035	0.00035	0.00033	0.00033	0.000344545	0.00037	0.00037	0.00037	0.00033	0.00033	0.00033	0.00033	0.00033	0.00033	0.00033	0.00031	0.00027	0.00027	0.00027	0.00027	0.00025	0.00025	0.00025	0.000268	0.00027	0.00027	0.000234	0.00023	0.00023	0.00021	0.00021	0.00023	0.00023	0.00025	0.00025	0.00025	0.00023	0.000211667	0.00021	0.00023	0.000244	0.00025	0.00025	0.00025	0.00023	0.000211818	0.00023	0.00023	0.00023	0.000211818	0.00019	0.00019	0.00019	0.00019	0.000199091	0.00021	0.00021	0.00021	0.00021
3901496	000424_S3A_OL_1_EFR____20180514T114541_20180514T114841_20180515T171911_0180_031_137_3240_MAR_O_NT_002.SEN3	14/5/18	13:43	14/5/18	11:48	236	134	-34.729653	-21.55414	-21.551355	-34.731453	-21.551355	-34.731457	2.7436	39.747	72	0.0473006	0.0358124	0.0226976	0.00483301	0.000512061	0.004226782	0.001780167	0.002651956	0.0707934	0.003824992	0.004432123	0.008658906	0.07461839	0.031089688	0.02818993	35.47366	0.13362212	0.071329564	0.00065309	0.000603983	0.000309551	0.011863593	0.001980847	0.000613679	0.000670095	0.013548341	0.023303146	0.010228005	0.000539633	0.000489301	0.62660515	104.48231	31.243996	44.43488	53.911564	295.8052	292.6725	291.53177	290.46454	288.26755	0.005825749	0.035164925	0.039212393	0.034207179	0.021758007	0.010989142	0.004901451	0.000933037	0.000530232	0.000514134	0.00048639	0.000240477	6.68E-05	-3.670708196	0.459072751	-0.304030953	1.71264061	-0.439822889	-4.142200443	0.647125696	0.190053417	0.101897379	-2.281579903	-10.36391521	0.932764396	0.356060237	-0.34334264	0.376678646	-8.750034976	1.498375878	1.095058545	-0.398127972	-1.269531037	3901496	236	0.00051	0.00048	0.0005	0.00052	0.0005	0.000504	0.00052	0.00052	0.00052	0.0005	0.0005	0.00052	0.00052	0.00052	0.0005	0.00052	0.00052	0.00052	0.00052	0.00052	0.00052	0.00052	0.00052	0.00052	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.00052	0.00054	0.00054	0.00054	0.000542857	0.0005725	0.00058	0.00058	0.00058	0.000573333	0.00054	0.00052	0.00052	0.00052	0.000515	0.00052	0.000515556	0.0005	0.0005	0.0005	0.00048	0.00048	0.00048	0.000478	0.00046	0.00046	0.00046	0.000442	0.000413	0.00041	0.000392	0.00039	0.00039	0.000353636	0.00035	0.00035	0.00035	0.00035	0.00035	0.00033	0.00033	0.000344545	0.00037	0.00037	0.00037	0.00033	0.00033	0.00033	0.00033	0.00033	0.00033	0.00033	0.00031	0.00027	0.00027	0.00027	0.00027	0.00025	0.00025	0.00025	0.000268	0.00027	0.00027	0.000234	0.00023	0.00023	0.00021	0.00021	0.00023	0.00023	0.00025	0.00025	0.00025	0.00023	0.000211667	0.00021	0.00023	0.000244	0.00025	0.00025	0.00025	0.00023	0.000211818	0.00023	0.00023	0.00023	0.000211818	0.00019	0.00019	0.00019	0.00019	0.000199091	0.00021	0.00021	0.00021	0.00021
6902740	000426_S3A_OL_1_EFR____20180514T114541_20180514T114841_20180515T171911_0180_031_137_3240_MAR_O_NT_002.SEN3	14/5/18	13:40	14/5/18	11:47	80	134	-28.367721	-19.605584	-19.602888	-28.369177	-19.602888	-28.369177	3.159899	41.4934	81	0.0594131	0.0444985	0.0259219	0.00527288	0.000530558	0.004362941	0.001073766	0.002752479	0.04596381	0.002730029	0.003826245	0.008189186	0.04869384	0.028823186	0.025739431	38.8509	0.087520845	0.07372077	0.000432309	0.000198823	0.000256724	0.007737256	0.001312227	0.000336984	0.000508823	0.010700668	0.018405149	0.006659559	0.000484263	0.000432453	0.66389316	-77.64291	13.102408	39.90865	48.612663	295.77597	293.64996	292.53836	290.8367	287.26886	0.00562984	0.03188789	0.035432115	0.029183933	0.017153116	0.008311617	0.003561785	0.000628459	0.00034347	0.000332979	0.000321397	0.000150837	3.93E-05	-3.041469933	-0.340421379	0.980665211	0.84392965	-0.323456739	-4.810364337	1.136065312	-2.278917158	-0.144902275	-2.333273385	-10.37447196	-2.040288569	0.641632267	-0.914199126	1.132134645	-9.583540739	4.577587842	-0.283087048	-0.901590703	-2.164323113	6902740	80	0.00038	0.0004	0.000402	0.00041	0.00039	0.00039	0.00039	0.00039	0.00039	0.000393077	0.00041	0.00041	0.00041	0.000398333	0.00039	0.00039	0.000396667	0.00041	0.00042	0.00042	0.00042	0.00042	0.00041	0.000395	0.00039	0.00039	0.000405	0.00041	0.00041	0.00041	0.00042	0.00042	0.00042	0.00041	0.00042	0.000420909	0.00043	0.00043	0.00043	0.00043	0.00047	0.00048375	0.00049	0.00049	0.00046	0.00046	0.000455	0.00044	0.0004475	0.00046	0.000451111	0.00044	0.00041	0.00041	0.00041	0.00041	0.000422727	0.00043	0.00043	0.00043	0.00042	0.00042	0.00042	0.000388889	0.00038	0.00038	0.000364444	0.00036	0.00036	0.000346667	0.00032	0.00032	0.00031	0.00029	0.00029	0.0002725	0.00026	0.00027	0.00027	0.00027	0.00028	0.00028	0.00028	0.000295	0.00031	0.00031	0.000296667	0.000282222	0.00028	0.00028	0.00028	0.00028	0.00028	0.00024	0.000264	0.00027	0.000275556	0.00028	0.00028	0.00028	0.00022	0.00022	0.00022	0.00022	0.000202	0.00019	0.000204	0.00021	0.00021	0.00021	0.00021	0.00021	0.00021	0.000189	0.000170909	0.00018	0.00018	0.000178182	0.00017	0.000188182	0.00021	0.00021	0.00021	0.00021	0.000186	0.00018
3902120	000427_S3A_OL_1_EFR____20180515T112230_20180515T112530_20180516T161119_0179_031_151_3420_MAR_O_NT_002.SEN3	15/5/18	16:46	15/5/18	11:22	18	130	-21.382575	-23.943917	-23.940613	-21.385015	-23.940613	-21.385015	6.0103	37.6602	75	0.0487678	0.0377425	0.0228618	0.00466722	0.000577381	0.001973267	0.000825835	0.002826073	0.009673717	0.001922744	0.003651908	0.005625174	0.011596461	0.024675818	0.020357657	49.121567	0.022599299	0.032300744	0.00013835	5.47E-05	0.000156886	0.002546903	0.000776063	0.000161813	0.000212587	0.002465137	0.004240036	0.002036274	0.000312456	0.000257777	0.6299739	-78.202515	23.641104	36.769245	51.78421	294.52557	290.23785	288.37234	287.72537	285.51517	0.005865817	0.034845363	0.039109986	0.030428711	0.015426289	0.006968969	0.002713516	0.000444327	0.000231021	0.000229187	0.000220916	9.57E-05	2.38E-05	-6.433476969	-0.623128061	-0.486767739	1.689487656	0.488397979	6.062443161	-0.004228176	1.003298371	2.332447382	-2.121080887	-1.156614163	-1.546859428	2.188651738	0.404997384	0.454331312	3.914389018	0.394688919	1.218917063	-2.240126319	-1.173073419	3902120	18	0.00045	0.00041	0.00046	0.000435	0.00042	0.00044	0.00044	0.00044	0.00044	0.00042	0.00042	0.000436667	0.00044	0.00044	0.000446667	0.00046	0.00046	0.00046	0.00041	0.00042	0.00042	0.00042	0.00042	0.00042	0.00042	0.00042	0.00042	0.0004475	0.00045	0.00045	0.00045	0.000444545	0.00044	0.00046	0.00046	0.00046	0.00045	0.00046	0.00046	0.00046	0.00046	0.00042	0.00042	0.00042	0.000416667	0.00041	0.00041	0.00041	0.000408	0.000402222	0.00042	0.00042	0.00042	0.00041	0.0004	0.00039	0.00039	0.00039	0.00037	0.00037	0.00037	0.000361111	0.00039	0.00039	0.000378889	0.00037	0.00037	0.00037	0.00036	0.00036	0.00035	0.00032	0.00032	0.00031	0.00031	0.00031	0.00031	0.00031	0.00026	0.00026	0.00025	0.000274	0.0003	0.0003	0.000288	0.00026	0.00026	0.000260909	0.00027	0.00027	0.00027	0.00028	0.00028	0.00028	0.00028	0.00028	0.000255455	0.00025	0.00025	0.00025	0.000237273	0.00023	0.00023	0.00023	0.000213636	0.00021	0.0002	0.0002	0.0002	0.0002	0.0002	0.0002	0.0002	0.00017	0.00018	0.00018	0.00018	0.00018	0.00018	0.000174	0.00018	0.00018	0.000178	0.00016	0.00016	0.000162
3902120	000427_S3A_OL_1_EFR____20180516T105619_20180516T105919_20180517T164133_0179_031_165_3420_MAR_O_NT_002.SEN3	15/5/18	16:46	16/5/18	10:56	18	130	-21.382575	-23.943917	-23.941738	-21.385208	-23.94174	-21.385208	6.0103	37.6602	75	0.0487678	0.0377425	0.0228618	0.00466722	0.000577381	0.001146974	0.000818947	0.002631631	0.006117759	0.001011438	0.003450578	0.004597553	0.007129197	0.024471406	0.020414403	48.985023	0.013658004	0.018371947	7.74E-05	5.05E-05	0.000132512	0.001548585	0.000299742	0.000134017	0.000184987	0.001270672	0.002185556	0.00111283	0.000411309	0.00034312	0.8374019	104.38866	25.333622	42.550217	55.73208	293.96094	289.9895	288.69064	287.4265	284.94138	0.005795183	0.037704616	0.04137194	0.031532854	0.016472744	0.007102408	0.002697633	0.000438106	0.000227204	0.000228252	0.000219141	9.30E-05	2.31E-05	-6.433476969	-0.623128061	-0.486767739	1.689487656	0.488397979	6.062389768	-0.004586781	1.002517327	2.332309777	-2.125786657	-1.156614163	-1.546859428	2.188651738	0.404997384	0.454331312	3.914389018	0.394688919	1.218917063	-2.240126319	-1.173073419	3902120	18	0.00045	0.00041	0.00046	0.000435	0.00042	0.00044	0.00044	0.00044	0.00044	0.00042	0.00042	0.000436667	0.00044	0.00044	0.000446667	0.00046	0.00046	0.00046	0.00041	0.00042	0.00042	0.00042	0.00042	0.00042	0.00042	0.00042	0.00042	0.0004475	0.00045	0.00045	0.00045	0.000444545	0.00044	0.00046	0.00046	0.00046	0.00045	0.00046	0.00046	0.00046	0.00046	0.00042	0.00042	0.00042	0.000416667	0.00041	0.00041	0.00041	0.000408	0.000402222	0.00042	0.00042	0.00042	0.00041	0.0004	0.00039	0.00039	0.00039	0.00037	0.00037	0.00037	0.000361111	0.00039	0.00039	0.000378889	0.00037	0.00037	0.00037	0.00036	0.00036	0.00035	0.00032	0.00032	0.00031	0.00031	0.00031	0.00031	0.00031	0.00026	0.00026	0.00025	0.000274	0.0003	0.0003	0.000288	0.00026	0.00026	0.000260909	0.00027	0.00027	0.00027	0.00028	0.00028	0.00028	0.00028	0.00028	0.000255455	0.00025	0.00025	0.00025	0.000237273	0.00023	0.00023	0.00023	0.000213636	0.00021	0.0002	0.0002	0.0002	0.0002	0.0002	0.0002	0.0002	0.00017	0.00018	0.00018	0.00018	0.00018	0.00018	0.000174	0.00018	0.00018	0.000178	0.00016	0.00016	0.000162
3902124	000430_S3A_OL_1_EFR____20180515T111930_20180515T112230_20180516T161048_0179_031_151_3240_MAR_O_NT_002.SEN3	16/5/18	13:37	15/5/18	11:21	58	131	-23.54738	-17.821324	-17.817936	-23.54893	-17.817936	-23.548927	2.632199	42.58	63	0.0579365	0.0431719	0.0252779	0.00460698	0.000464626	0.004506864	0.000972876	0.003112441	0.067152634	0.004416234	0.004085317	0.008592181	0.07156887	0.03054325	0.027990784	35.726044	0.12919286	0.07625156	0.000428859	0.000152196	0.000294414	0.010934481	0.002236016	0.000364615	0.000577277	0.01750484	0.030108323	0.006604295	0.000563691	0.000516584	0.67173976	102.948906	4.2813873	42.46808	48.58195	296.07733	291.75018	289.71646	288.45245	288.04224	0.005657398	0.036987608	0.042153003	0.036487766	0.02158576	0.009846563	0.004189948	0.00073539	0.000401457	0.000386763	0.000371406	0.000180958	4.73E-05	-4.54938447	0.632059017	0.984164662	-0.229894311	-1.358188751	0.174160883	2.14137971	-3.432907686	-2.425040479	-1.089306255	-5.742604555	-4.260933615	-0.268588465	-0.745645881	-0.35611865	-3.528691524	6.332406254	-1.385057026	1.207306868	-0.574697506	3902124	58	0.00042	0.000413333	0.00045	0.00043	0.00045	0.00045	0.00043	0.00043	0.00043	0.00043	0.00043	0.00043	0.00043	0.000424286	0.00042	0.00042	0.000425	0.00043	0.00043	0.00043	0.00043	0.00043	0.00043	0.00043	0.00043	0.00043	0.00043	0.000426364	0.00042	0.000429	0.00046	0.00051	0.00051	0.00048	0.00047	0.00047	0.00045625	0.000435	0.00043	0.00042	0.00042	0.000411111	0.00041	0.000407	0.00041	0.00041	0.00041	0.00041	0.0004	0.00038	0.00038	0.00043	0.00043	0.000419091	0.00043	0.00043	0.00043	0.000413333	0.00041	0.00042	0.00042	0.00042	0.000414167	0.00041	0.00041	0.00041	0.0004	0.0004	0.0004	0.0004	0.0004	0.00036	0.00036	0.00036	0.00035	0.00034	0.00034	0.00034	0.00032	0.000329231	0.00035	0.00035	0.00035	0.000323636	0.00032	0.00032	0.00034	0.00035	0.00035	0.00035	0.00032	0.00032	0.00031	0.00031	0.000303846	0.0003	0.0003	0.00031	0.00031	0.00031	0.00031	0.000302308	0.00029	0.00027	0.00027	0.000273333	0.0003	0.0003	0.00027	0.000268571	0.00026	0.000256667	0.00024	0.00026	0.00026	0.00025375	0.000241111	0.00025	0.00025	0.000247778	0.000245556	0.00025	0.00025	0.00025	0.00025	0.00025
5904475	000432_S3A_OL_1_EFR____20180518T100358_20180518T100658_20180519T145126_0179_031_193_3420_MAR_O_NT_002.SEN3	18/5/18	20:58	18/5/18	10:05	157	138	-14.856	-27.022	-27.020355	-14.854918	-27.020355	-14.854918	1.8029	34.6096	83	0.0435064	0.034178	0.0222289	0.00478643	0.000636172	0.002555939	0.000935937	0.002315574	0.028662998	0.001695034	0.003251511	0.00580745	0.030358031	0.028194675	0.02410873	41.47875	0.05455496	0.04227385	0.000245691	0.000109877	0.000168614	0.004927992	0.000725263	0.000185427	0.000315252	0.006429316	0.011058423	0.003700188	0.000419992	0.000359127	0.6272188	107.37911	52.952164	46.047447	62.211586	293.1738	289.53574	288.72495	287.61258	284.6257	0.00592218	0.033634104	0.037165687	0.028158585	0.015616186	0.007733878	0.003145595	0.000540482	0.000289014	0.000287596	0.000273036	0.000121823	3.17E-05	-9.752983722	0.746199114	1.295361445	0.910765414	1.062394563	16.01772303	-0.142985981	-0.315934702	3.717264387	-1.820400413	6.79161197	-1.984702162	2.379625331	0.557728925	0.400424948	15.3289075	-0.755265632	-0.10638533	-3.053730572	-1.42599975	5904475	157	0.00084	0.00084	0.00084	0.00084	0.00084	0.00084	0.000845667	0.00085	0.00085	0.00085	0.00085	0.00085	0.00084455	0.00084	0.00084	0.00084	0.00084	0.0008509	0.00086	0.00086	0.00086	0.00086	0.00086	0.00086545	0.00087	0.00087	0.00087	0.00087	0.00087	0.00087	0.00087	0.00087	0.00087	0.00087	0.00087	0.00087	0.0008809	0.00089	0.00089	0.00089	0.00089	0.0009445	0.00099	0.00099	0.00099	0.00099	0.00099	0.00098455	0.00097455	0.00096455	0.00095455	0.00094455	0.0009182	0.0009	0.00089455	0.00089	0.00088455	0.00088	0.00088	0.00088	0.00087455	0.00087	0.00086455	0.00086	0.00085455	0.00085	0.00085	0.00084455	0.00084	0.00084	0.0008291	0.0007982	0.00078	0.00077455	0.0007591	0.00075	0.00075	0.00075	0.00075	0.00074455	0.00073455	0.00072455	0.00071455	0.00071	0.00070455	0.0007	0.0006891	0.00068	0.00067455	0.00066455	0.00065455	0.00064455	0.0006291	0.00062	0.00062	0.00062	0.00062	0.00062	0.00062	0.00062	0.00062	0.00061455	0.00061545	0.00062	0.00062	0.00062	0.00062	0.00062	0.00062	0.00062545	0.00063	0.00063	0.00063	0.00063	0.00062455	0.00062	0.00061455	0.00061	0.00061	0.00061	0.00061	0.0006209	0.00063	0.00063	0.00063	0.00063
6902701	000433_S3A_OL_1_EFR____20180520T191431_20180520T191731_20180522T002745_0179_031_227_3240_MAR_O_NT_002.SEN3	19/5/18	17:45	20/5/18	19:17	141	139	-145.638323	-21.177215	-21.174704	-145.64185	-21.174704	-145.64186	7.101299	39.0709	50	0.0594224	0.0419263	0.0242814	0.00476467	0.00069068	0.005177763	0.001053793	0.003058157	0.073828734	0.006106349	0.004111949	0.009289713	0.07993508	0.0321464	0.029606946	33.77586	0.1459151	0.088090114	0.000509602	0.000205642	0.000307892	0.011721917	0.003090957	0.000424476	0.000610658	0.01713432	0.02947103	0.007902055	0.000585022	0.000538807	0.6260679	104.00585	23.410206	42.414913	53.905766	296.41895	292.40176	291.4051	289.90817	287.2495	0.0059279	0.039452888	0.04477961	0.03872204	0.023444179	0.011199291	0.00486377	0.00090897	0.000510192	0.000492159	0.00046705	0.0002312	6.30E-05	17.52049558	-0.277471898	0.365025802	0.272919947	-0.540043162	-11.5322659	-0.675084764	0.256881952	0.62670952	-0.47650801	9.982618881	4.51475661	-1.681235055	0.547892656	0.038465035	-2.388740145	-4.997047816	-0.274334387	-0.595047492	-0.357458414	6902701	141	0.00031	0.00031	0.00031	0.00031	0.0003	0.00031	0.00031	0.00031	0.000309231	0.0003	0.000301667	0.00031	0.00031	0.00031	0.00031	0.00031	0.00031	0.00031	0.00031	0.00031	0.00033	0.00033	0.00033	0.00033	0.00033	0.00034	0.00036	0.000371429	0.00038	0.00038	0.00039	0.00039	0.00039	0.00039	0.000381	0.00041	0.00041	0.00041	0.00042	0.00044	0.00044	0.00044	0.000412727	0.00039	0.00039	0.00039	0.00039	0.00038	0.00036	0.00037	0.00037	0.00039	0.00039	0.00038375	0.00039	0.00039	0.00042	0.00042	0.00042	0.00042	0.00042	0.00043	0.00043	0.00043	0.00042	0.00043	0.00043	0.000424	0.000408	0.00039	0.000387	0.00038	0.00038	0.00036	0.00036	0.00036	0.00036	0.00035	0.00035	0.000347273	0.000338333	0.00032	0.00034	0.000346667	0.00036	0.00036	0.00035	0.00035	0.00031	0.00030625	0.00026	0.00026	0.00023	0.00022	0.000215556	0.000202222	0.0002	0.000233333	0.00024	0.00024	0.00022	0.00022	0.00022	0.00022	0.00022	0.000218889	0.000203333	0.00019	0.00019	0.0002	0.0002	0.0002	0.0002	0.0002	0.000201	0.00021	0.00021	0.00021	0.00021	0.00022	0.00022	0.00022	0.00022	0.00021	0.0002	0.0002
