wmo	CALVALUS_ID	date_Argo	hour_Argo	date_s3	hour_s3	n_cycle	doy	lon	lat	pixel_lat	pixel_lon	latitude	longitude	sla	PAR	MLD	GlbClr_412	GlbClr_443	GlbClr_490	GlbClr_555	GlbClr_670	iop_apig	iop_adet	iop_agelb	iop_bpart	iop_bwit	iop_adg	iop_atot	iop_btot	kd489	kdmin	kd_z90max	conc_tsm	conc_chl	unc_apig	unc_adet	unc_agelb	unc_bpart	unc_bwit	unc_adg	unc_atot	unc_btot	unc_tsm	unc_chl	unc_kd489	unc_kdmin	unc_kd_z90max	OAA	OZA	SAA	SZA	horizontal_wind_vector_1	horizontal_wind_vector_2	sea_level_pressure	total_ozone	humidity	total_columnar_water_vapour	S3b1_400	S3b2_412.5	S3b3_442.5	S3b4_490	S3b5_510	S3b6_560	S3b7_620	S3b8_665	S3b9_673.75	S3b10_681.25	S3b11_708.75	S3b12_753.75	Dens_pc1	Dens_pc2	Dens_pc3	Dens_pc4	Dens_pc5	Temp_pc1	Temp_pc2	Temp_pc3	Temp_pc4	Temp_pc5	Sal_pc1	Sal_pc2	Sal_pc3	Sal_pc4	Sal_pc5	Spy_pc1	Spy_pc2	Spy_pc3	Spy_pc4	Spy_pc5	X1	X3	X5	X7	X9	X11	X13	X15	X17	X19	X21	X23	X25	X27	X29	X31	X33	X35	X37	X39	X41	X43	X45	X47	X49	X51
6902550	000526_S3A_OL_1_EFR____20170905T130658_20170905T130858_20171217T115247_0119_022_024______MR1_R_NT_002.SEN3	5/9/17	23:25	5/9/17	13:08	208	249	-1.218	76.259	76.26272	-1.223721	76.26271	-1.223721	9.3212	21.065	22	0.011	0.009	0.01	0.007	0.001	0.0476534	0.07106446	0.025152061	0.02733063	0.09634652	0.096216515	0.14386992	0.12367715	0.15139179	0.15432614	6.4797835	0.3456829	0.88600653	0.005652268	0.009347569	0.002034454	0.008187735	0.013546454	0.00856647	0.005567323	0.011907005	0.020480048	0.09650081	0.004854782	0.00494888	0.21467578	70.214745	-162.95157	11.799087	-42.90792	-5.1806006	3.2861505	1015.39197	0.005978037	54.358757	14.330463	0.005885985	0.005865357	0.005419598	0.004711338	0.00366623	0.002227122	0.000602407	0.000358708	0.000368091	0.000371841	0.000164338	4.24E-05	5.106443704	-0.850829138	1.223019707	0.517732049	0.110614297	2.109230948	-0.402039651	1.625852489	-0.174750379	0.223235764	4.304066578	0.343934298	-0.673398504	-0.259469718	0.181264391	3.641574056	0.135096882	0.30527646	-0.069013713	-0.046149927	0.001835	0.001835	0.001835	0.001835	0.001835	0.001835	0.001835	0.001835	0.001835	0.001835	0.001835	0.001828241	0.001814857	0.001801472	0.0018	0.0018	0.001705413	0.001536507	0.001367601	0.001277495	0.001191102	0.001130405	0.001084162	0.001037206	0.000975122	0.000913038
6902671	000530_S3A_OL_1_EFR____20170906T142353_20170906T142553_20171217T131128_0119_022_039______MR1_R_NT_002.SEN3	6/9/17	15:36	6/9/17	14:24	47	249	-65.071845	73.665759	73.668655	-65.06214	73.668655	-65.06214	2.6887	19.655	22	0.009	0.007	0.006	0.003	0.001	0.07739254	0.01775757	0.01387536	0.036755558	0.13446307	0.03163293	0.10902547	0.17121863	0.11868607	0.12119013	8.251497	0.4800551	1.4671224	0.006930564	0.005551776	0.001434213	0.009688318	0.015186127	0.004843343	0.004062014	0.012553728	0.021592412	0.119293995	0.003729116	0.003807794	0.267672	69.52523	149.66078	53.101776	94.692215	1.4632499	-5.267921	1010.64624	0.007181549	98.5174	6.2866387	0.006355226	0.006176105	0.005579562	0.005165865	0.004220405	0.002827258	0.000614332	0.000354412	0.000371043	0.000370171	0.000160031	4.41E-05	-3.656060212	-0.507975676	1.609876924	0.528267419	-0.092550837	-0.093709412	-1.18977379	1.189484952	-0.799407236	0.438408321	-3.442125588	0.145066051	-1.007155995	-0.392953751	0.176131239	-3.066085231	0.149807285	0.594091796	-0.152902502	-0.099848983	0.00101	0.000998571	0.00095789	0.00097	0.000965291	0.001	0.001	0.001	0.00101	0.00101	0.00101	0.00129	0.00129	0.001292702	0.0017	0.00189	0.00189	0.00189	0.001885314	0.001846302	0.00167	0.00171329	0.001968584	0.00223	0.00223	0.0018
6902671	000533_S3A_OL_1_EFR____20170906T142353_20170906T142553_20171217T131128_0119_022_039______MR1_R_NT_002.SEN3	7/9/17	15:31	6/9/17	14:24	48	250	-65.20635	73.664324	73.66656	-65.19514	73.66656	-65.19514	2.4656	19.545	10	0.01	0.007	0.007	0.004	0.001	0.024661668	0.000846785	0.011480718	0.009035553	0.001287566	0.012327503	0.03698917	0.010323118	0.056604274	0.06027477	16.59069	0.019532606	0.446604	0.001371013	0.00012517	0.001264648	0.002143724	0.000524687	0.000824649	0.001770837	0.002209789	0.003800836	0.022117836	0.001614488	0.001719179	0.48709822	69.5418	149.52425	53.250694	94.56892	1.298648	-5.1315136	1010.6679	0.007178727	97.751686	6.275673	0.015388505	0.015755787	0.015525227	0.014547731	0.009548695	0.00544112	0.00098804	0.000545247	0.000553016	0.000544553	0.0002478	6.92E-05	-4.22748482	-0.231008052	0.502176888	-0.179370682	-0.147437191	-1.634020847	-1.701532408	0.836864201	-1.034494542	0.119242987	-4.22861334	-0.018524066	-0.198680265	0.079888432	-0.131735372	-3.954966226	-0.049614865	-0.043004901	0.175321132	-0.069663474	0.00088	0.00086	0.00088	0.00086	0.00089	0.000946742	0.001000488	0.00102023	0.00103	0.001141735	0.00122217	0.00130287	0.001372278	0.001450281	0.001513554	0.002026883	0.002516837	0.003197891	0.00374	0.00374	0.00374	0.003279204	0.003254364	0.001570551	0.00148	0.001290362
6901647	000539_S3A_OL_1_EFR____20170908T133346_20170908T133546_20171217T153736_0119_022_067______MR1_R_NT_002.SEN3	8/9/17	13:40	8/9/17	13:34	356	251	-29.164545	65.308285	65.31231	-29.16538	65.3123	-29.16538	7.4418	28.06	30	0.011	0.011	0.011	0.007	0.001	0.023208885	0.02278476	0.017923675	0.16750997	0.11447064	0.040708438	0.063917324	0.2819806	0.0851674	0.089027956	11.232427	0.6429761	0.41927573	0.003469927	0.004276509	0.001403513	0.017814219	0.023917403	0.00513577	0.002955117	0.020529902	0.03531143	0.05809683	0.002629381	0.002748568	0.3578271	59.93436	174.19273	17.198406	-62.78119	-2.0764763	1.5397336	1009.2286	0.007121706	80.5673	12.416589	0.010808832	0.011655808	0.012481081	0.012305448	0.008927542	0.00541497	0.001308945	0.000782111	0.000760713	0.000733401	0.000371475	0.000106051	2.961433008	0.552721248	0.447888298	0.388464992	0.191418539	7.149626163	-1.27603496	1.31609217	0.141038735	0.170430955	4.932600071	-0.229112896	-0.111918908	-0.071185605	0.080112289	5.892334263	-0.201758147	-0.092632827	0.066239449	-0.020991646	0.001826667	0.00191	0.001983333	0.0019775	0.00193	0.00194	0.00194	0.00194	0.00194	0.00194	0.00194	0.00194	0.001925	0.00191	0.001757143	0.001477143	0.00126	0.001012728	0.000803636	0.00079	0.00079	0.00078	0.000757143	0.00074	0.00074	0.00072
4901805	000541_S3A_OL_1_EFR____20170907T153850_20170907T154050_20171217T142858_0119_022_054______MR1_R_NT_002.SEN3	8/9/17	15:34	7/9/17	15:39	48	251	-61.537189	70.454535	70.45722	-61.54001	70.45722	-61.54001	-3.2757	18.841	10	0.019	0.016	0.014	0.008	0.002	1.5499303	8.388581	2.5694466	4.6717634	4.7140756	10.958028	12.507958	9.385839	12.34878	5.9649134	0.16764703	22.649067	33.124092	0.20734985	0.8178039	0.3271873	0.70315963	0.78737026	0.9627466	0.99453896	0.86994785	1.4963104	4.0887556	0.72731906	0.35132176	0.010492038	64.74565	173.37097	4.532743	116.0302	0.57380944	2.5100977	1015.462	0.006855781	85.75215	7.1073456	0.001106943	0.001167337	0.001292897	0.001378267	0.001427484	0.001487756	0.001455025	0.0013641	0.001366044	0.001400848	0.001297983	0.000707153	-1.457097303	0.368725434	-0.82129938	0.515060487	-0.175139124	-5.300878536	0.137967537	1.269706256	1.561606915	1.015727882	-2.550589827	-0.36949285	0.619859205	-0.250729033	0.022833244	-3.0633202	-0.335342284	-0.298182757	-0.146369139	0.049393708	0.0011	0.00106	0.00104	0.00101	0.001751428	0.00224	0.00224	0.001494022	0.001361366	0.000981053	0.000806706	0.000689372	0.000638057	0.000573648	0.00052	0.00052	0.00051996	0.0005	0.00052	0.00052	0.00052	0.000519014	0.00048	0.000477728	0.000449877	0.000399898
6902670	000553_S3A_OL_1_EFR____20170911T153536_20170911T153736_20171217T192254_0119_022_111______MR1_R_NT_002.SEN3	10/9/17	15:36	11/9/17	15:36	49	253	-62.61579	69.143289	69.14589	-62.620564	69.14589	-62.62056	0.6457	21.388	10	0.013	0.013	0.012	0.006	0.002	0.014805056	0.029697444	0.015834093	0.12463427	0.10854241	0.045531537	0.060336594	0.23317668	0.08176555	0.08683711	11.515814	0.5508524	0.26269135	0.002960935	0.004340426	0.001202307	0.014447841	0.021168344	0.004876212	0.002721719	0.019841867	0.03412801	0.04926124	0.002631041	0.002794233	0.382874	65.02544	171.65338	5.1316104	114.37407	3.4298959	-0.779015	1005.46356	0.006427835	80.77039	7.3505945	0.010613871	0.01149454	0.01210511	0.011272803	0.00800106	0.004727048	0.001177793	0.000715001	0.000704707	0.000674324	0.00033362	9.54E-05	-4.594700074	0.130185292	0.588387028	-0.260028372	-0.18461745	-3.169491279	-1.384713157	0.843665119	-0.494152696	-0.205996923	-4.797544415	-0.298365538	-0.431970662	0.00184766	-0.145758946	-4.654364928	-0.229893717	0.310237727	0.031326482	-0.119401068	0.000868294	0.00085	0.00088	0.00088	0.00089	0.00089	0.000909947	0.00092	0.00093	0.001118303	0.00136	0.00136	0.001437756	0.00200653	0.002299089	0.0025	0.002507507	0.00271	0.00271	0.002685383	0.002012443	0.001324444	0.001189822	0.001158973	0.001079128	0.000979597
6902670	000561_S3A_OL_1_EFR____20170911T153536_20170911T153736_20171217T192254_0119_022_111______MR1_R_NT_002.SEN3	11/9/17	15:40	11/9/17	15:36	50	254	-62.600691	69.148547	69.15206	-62.605133	69.152054	-62.605133	0.4304	21.388	10	0.013	0.013	0.012	0.006	0.002	0.016276406	0.023085633	0.014294516	0.15800066	0.06331809	0.03738015	0.053656556	0.22131875	0.077293575	0.081709586	12.238466	0.4680472	0.2898946	0.002833334	0.00375619	0.001223747	0.016737001	0.01874326	0.00443266	0.002640145	0.018411567	0.031667896	0.047055352	0.002301638	0.002433137	0.37562045	65.03079	171.67009	5.110304	114.386734	3.4019165	-0.8202444	1005.4596	0.006428919	80.54817	7.334801	0.010974447	0.011828578	0.012225289	0.011391959	0.008081044	0.00477372	0.001202536	0.000724169	0.000712971	0.000682251	0.000338116	9.65E-05	-4.72825971	0.161224859	0.53493205	-0.338058667	-0.368564636	-3.157813	-1.275289163	0.918824055	-0.486631484	-0.205147286	-4.903111488	-0.285632946	-0.407850198	-0.022802654	-0.189974496	-4.743511897	-0.196508366	0.288355167	0.047150002	-0.164601809	0.00082	0.00088	0.000861055	0.00088	0.00088	0.00087	0.000875184	0.000941329	0.00106	0.001099779	0.0011	0.001443528	0.001922871	0.002536346	0.002920323	0.003224294	0.00325	0.00325	0.003069084	0.00266	0.002490596	0.001886341	0.001518696	0.001315275	0.00113	0.001117398
6902670	000565_S3A_OL_1_EFR____20170911T153536_20170911T153736_20171217T192254_0119_022_111______MR1_R_NT_002.SEN3	12/9/17	15:40	11/9/17	15:36	51	255	-62.569246	69.156151	69.1586	-62.574127	69.1586	-62.574127	0.3607	23.157	10	0.014	0.01	0.009	0.005	0.001	0.017878117	0.025777971	0.016360966	0.1456901	0.14664003	0.042138938	0.060017057	0.29233015	0.08313712	0.08783706	11.384716	0.70517105	0.31961998	0.003184964	0.004366008	0.001223784	0.016732287	0.025347766	0.004999713	0.002761064	0.022415474	0.038554616	0.053143237	0.002658909	0.002809223	0.37613788	65.035736	171.7036	5.0464563	114.41282	3.362941	-0.8701488	1005.45654	0.006430744	80.284706	7.3127356	0.011735542	0.012523508	0.013310256	0.011865319	0.008470525	0.004978612	0.001236865	0.000742419	0.000730431	0.000699043	0.000347566	9.92E-05	-4.522568992	-0.084512542	-0.249601689	-0.565859776	0.162306095	-3.745902598	-0.988357301	0.919699314	0.210683581	-0.363462115	-4.846449067	0.048224254	0.017243944	0.414156264	-0.164422701	-4.797386882	0.104714185	0.074203792	0.319995816	-0.046869292	0.00081	0.00081	0.00083413	0.00083	0.00082	0.00087	0.000879914	0.001029897	0.001189627	0.001253011	0.0015811	0.001669861	0.00208163	0.00237	0.002470255	0.002537544	0.0027	0.0027	0.002654242	0.002188489	0.00211	0.00166	0.001584846	0.001401853	0.00137	0.00137
4901805	000566_S3A_OL_1_EFR____20170911T153536_20170911T153736_20171217T192254_0119_022_111______MR1_R_NT_002.SEN3	12/9/17	15:43	11/9/17	15:36	52	255	-61.54004	70.511381	70.51427	-61.545982	70.514275	-61.545982	-2.7259	24.095	10	0.001	0.002	0.004	0.003	0.001	0.027523069	0.02203199	0.021172052	0.1720596	0.13705249	0.043204043	0.07072711	0.30911207	0.09290866	0.0965448	10.357885	0.7208052	0.5006152	0.003863917	0.004417941	0.001626068	0.018414859	0.02600556	0.005530311	0.003296884	0.021426754	0.036854018	0.064972304	0.002890365	0.003003485	0.3325777	66.33526	172.80266	7.2257733	115.171005	3.510797	1.7990106	1004.94214	0.006674341	80.38379	6.612293	0.010007233	0.010776817	0.011264348	0.010957615	0.007935804	0.00472181	0.001154368	0.000687145	0.000679522	0.000652943	0.000319081	9.46E-05	-2.152389971	-0.933825386	-0.08886676	-0.491024254	0.537590272	-4.256552333	-0.894415694	0.893475586	0.457724526	-0.594038657	-3.111317581	0.570922819	-0.1375041	0.507415498	-0.061545119	-3.501795793	0.443766464	0.190205261	0.31077047	0.049051086	0.0009122	0.00094	0.0009	0.00092	0.000888305	0.00096	0.00096	0.00098	0.001810085	0.001899127	0.00243	0.00243	0.002354503	0.00188026	0.001724962	0.00138119	0.000755963	0.000599724	0.000498974	0.00048	0.000459184	0.00044	0.000439044	0.00043	0.000428359	0.00041
6903273	000568_S3A_OL_1_EFR____20170912T114733_20170912T114933_20171217T202523_0119_022_123______MR1_R_NT_002.SEN3	13/9/17	02:04	12/9/17	11:49	84	256	-3.021	64.711	64.715515	-3.025122	64.715515	-3.025122	12.8166	21.968	29	0.015	0.012	0.01	0.006	0.001	0.036408845	0.03360636	0.016945334	0.02806641	0.044564176	0.050551698	0.08696054	0.072630584	0.10179466	0.10444273	9.574625	0.18642317	0.669691	0.003971168	0.00553229	0.001307145	0.006408946	0.008651511	0.005413848	0.002979192	0.007282724	0.012526286	0.06684891	0.002780248	0.002852573	0.26884827	60.814484	174.6249	19.289368	-62.76317	1.1854799	-6.3458686	990.2456	0.006916819	87.36042	17.940279	0.005226215	0.005196336	0.004835081	0.004479205	0.003433962	0.002136432	0.000549497	0.000314803	0.00033083	0.000332755	0.000149143	4.05E-05	1.981687729	0.723600393	0.532645108	0.574648101	0.399533631	9.254757458	-1.753313253	1.199471343	0.180529601	0.251277845	5.279785372	-0.173172819	-0.149472056	-0.077266411	0.103346301	7.025899035	-0.103602034	-0.117000007	0.126952252	-0.064323688	0.00237	0.00237	0.00237	0.00237	0.00237	0.00237	0.00237	0.00237	0.00237	0.00237	0.00237	0.002350595	0.002321848	0.002219208	0.001882574	0.001545941	0.001433787	0.001411111	0.001292631	0.001082105	0.000879079	0.000856046	0.000833013	0.000818058	0.000813594	0.00081
6901647	000569_S3A_OL_1_EFR____20170913T130429_20170913T130629_20171217T214555_0119_022_138______MR1_R_NT_002.SEN3	13/9/17	13:35	13/9/17	13:04	357	256	-29.706722	65.341049	65.34493	-29.711128	65.34493	-29.711128	6.3306	25.586	36	0.01	0.009	0.01	0.006	0.001	0.039191037	0.011972037	0.02269004	0.3553876	0.27133194	0.034662075	0.07385311	0.62671953	0.10209457	0.104040176	9.611671	1.4523957	0.72299206	0.004596493	0.003446851	0.001978377	0.039329566	0.05276782	0.004703619	0.003841811	0.041624974	0.07159495	0.07782927	0.002937194	0.002993168	0.2847126	62.395424	165.84251	9.59254	109.99707	4.278812	-4.145454	1014.94867	0.006516208	80.93456	10.10699	0.014126201	0.015403762	0.016945163	0.018491812	0.014665815	0.00991034	0.00240665	0.001407214	0.001340594	0.001291652	0.000704245	0.000202159	3.167416111	0.801433408	0.246256036	0.313081131	0.27103407	6.593503944	-0.873360394	1.575700697	0.26497207	0.084040585	4.884601414	-0.306588958	-0.043853628	-0.032043262	0.053164847	5.669054893	-0.163796358	-0.053394974	0.064077738	-0.035395503	0.0018	0.00178	0.00176	0.00179	0.00181	0.00181	0.00181	0.00179	0.00179	0.00179	0.00177	0.00177	0.00177	0.00177	0.00177	0.001722	0.00171	0.001538	0.001252	0.00109	0.0008	0.0008	0.00073	0.00073	0.00064	0.000672222
6902666	000570_S3A_OL_1_EFR____20170913T162228_20170913T162428_20171217T215358_0119_022_140______MR1_R_NT_002.SEN3	13/9/17	15:30	13/9/17	16:24	54	256	-69.448892	72.990698	72.99514	-69.45206	72.99513	-69.45206	4.7696	17.844	10	0.018	0.015	0.012	0.008	0.002	0.04273284	0.012707785	0.022803223	0.46243572	0.38818806	0.03551101	0.078243844	0.8506238	0.11737712	0.11869884	8.424682	1.9987724	0.7910638	0.004830807	0.00349625	0.002084902	0.05465262	0.07444014	0.004877291	0.004170133	0.060867988	0.104692936	0.08195958	0.003396973	0.003435225	0.2510828	69.47053	177.4723	6.717295	118.82087	-0.5705731	0.57434815	1017.8585	0.005882595	48.615364	7.8051257	0.019016154	0.02074144	0.022613876	0.02494635	0.019698098	0.013176438	0.003150133	0.001835062	0.001735035	0.00166546	0.000923938	0.000267134	-4.091487294	0.890383645	0.356002683	-0.225464988	-0.429651899	-4.744240014	0.170121999	1.738741179	-0.360495831	-0.145979175	-4.589593714	-0.686331479	-0.264038823	-0.078968037	-0.119063758	-4.684087174	-0.36460949	0.278579364	0.005287892	-0.13585812	0.001843431	0.00218	0.00213	0.002256395	0.00212	0.002370947	0.002381597	0.00265	0.00265	0.00261	0.00261	0.002609594	0.001725291	0.001085749	0.000635211	0.00051	0.000487154	0.00045	0.0004376	0.00041	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004
6901180	000577_S3A_OL_1_EFR____20170914T124225_20170914T124425_20171217T225701_0119_022_152______MR1_R_NT_002.SEN3	15/9/17	13:41	14/9/17	12:43	309	258	-31.415467	48.10577	48.1093	-31.416632	48.109295	-31.416632	1.5009	38.751	24	0.01	0.011	0.011	0.005	0.001	2.891436	7.47893	2.0824015	30.593412	0.2771483	9.561332	12.452767	30.870562	10.211053	4.526642	0.22091432	53.479828	63.354496	0.33470103	1.3352412	0.48905674	13.179863	0.19554068	1.1006969	1.1385828	12.870441	22.13716	6.7276382	0.6420381	0.28462064	0.014822362	47.910603	153.35548	1.6171807	105.259094	-5.8484325	7.057046	1024.349	0.006074172	83.33504	34.665924	0.003700838	0.003858172	0.004273252	0.004900552	0.005138433	0.005759053	0.00550317	0.00435104	0.004127021	0.004278946	0.005318651	0.003253159	-1.778745806	1.247466903	0.540414701	0.636311466	0.355641599	15.9922041	-3.071409657	0.691124919	0.561525164	0.14472188	6.65243437	0.232807308	-0.449974257	-0.200694681	0.244065516	11.40500164	0.444942853	0.151881068	-0.05583681	0.042179134	0.00154	0.00156	0.0016025	0.00163	0.00154	0.00158	0.00156	0.00156	0.00156	0.00156	0.001554	0.001552	0.00158	0.00158	0.00158	0.001564	0.001466667	0.00125	0.001051429	0.000868	0.000725556	0.00066	0.000556	0.0005	0.00049	0.0005
6902670	000589_S3A_OL_1_EFR____20170922T141057_20170922T141257_20171218T085744_0119_022_267______MR1_R_NT_002.SEN3	23/9/17	15:40	22/9/17	14:11	62	266	-62.715757	69.443438	69.44638	-62.734474	69.44638	-62.73447	0.2128	16.304	10	0.017	0.014	0.012	0.006	0.001	0.18750116	0.8915491	0.42792732	0.58740497	0.063918985	1.3194764	1.5069776	0.651324	1.5332613	1.0063181	0.9937216	1.2084854	3.6825056	0.042992797	0.12211254	0.09056552	0.18704997	0.033072397	0.1404779	0.13093844	0.20939945	0.36016706	0.7960692	0.12265576	0.08050206	0.086406596	71.87076	150.28204	53.53992	94.52562	-2.4733555	-1.3260777	1011.635	0.00717387	96.98579	6.740407	0.001816411	0.00185957	0.001943618	0.002039714	0.002052884	0.002104855	0.001684187	0.001375578	0.001366436	0.001388774	0.001117517	0.000466537	-5.513071258	0.335111869	0.782398122	-0.154176472	-0.442920072	-4.388462565	0.025210259	1.824090818	-0.903312027	0.184280495	-5.701558104	-0.207805235	-0.618224402	-0.105791791	-0.07763724	-5.577942799	0.122795376	0.523652773	0.045839461	-0.160305285	0.000893917	0.00096	0.00093	0.000956	0.00093	0.00093	0.000934706	0.00098	0.00098	0.00098	0.001113369	0.001221111	0.00137	0.00137	0.001374903	0.00144	0.00144	0.001438969	0.001419657	0.00126436	0.000827341	0.000758308	0.000744299	0.00061	0.00061	0.00059
6901180	000593_S3A_OL_1_EFR____20171015T123834_20171015T124034_20171219T125430_0119_023_209______MR1_R_NT_002.SEN3	15/10/17	13:34	15/10/17	12:39	312	288	-31.392635	48.006343	48.008648	-31.396406	48.008648	-31.396408	-1.8054	26.676	47	0.01	0.009	0.01	0.006	0.001	0.046468884	0.014294837	0.02803031	0.40548754	0.25413054	0.042325146	0.08879403	0.6596181	0.11211956	0.11225736	8.908102	1.4852432	0.8631137	0.00533744	0.003752532	0.002588482	0.045201708	0.057469852	0.005596205	0.004731526	0.043734763	0.07522379	0.09091711	0.003327206	0.003331295	0.272437	58.878822	159.19702	6.5673437	104.671074	6.382062	3.4254029	1017.813	0.006922182	84.06437	15.3302965	0.010836112	0.011790735	0.012773739	0.013451558	0.010481456	0.006787416	0.001696984	0.001005571	0.000972496	0.000936262	0.000490743	0.000140374	-2.047332074	2.608008396	-0.732138282	-0.277451848	-0.147137094	14.07124942	-1.625578205	1.365213923	0.996907762	-0.28138489	5.416714528	-0.24488117	-0.044910213	-0.014086439	0.034236559	9.579992023	0.528726404	0.372768181	-0.2025834	0.092325023	0.0015	0.0015	0.00154	0.001493333	0.00156	0.00154	0.00154	0.001555714	0.00158	0.00158	0.00158	0.00158	0.00158	0.001553333	0.001541667	0.00156	0.00156	0.00156	0.00156	0.00156	0.00156	0.0015	0.001382	0.00113	0.00064875	0.00062
6901180	000601_S3A_OL_1_EFR____20180305T114239_20180305T114539_20180306T171352_0179_028_294_2160_MAR_O_NT_002.SEN3	4/3/18	13:41	5/3/18	11:43	326	63	-28.944067	48.510132	48.513393	-28.948797	48.513393	-28.948797	-10.051	27.2778	108	0.0262	0.0211	0.0164	0.0062	0.0011	0.008788386	0.00304345	0.004061999	0.011716274	0.015036762	0.007105449	0.015893836	0.026753034	0.03669609	0.034777705	28.754055	0.06676595	0.15271609	0.000997185	0.001150551	0.000355041	0.004071851	0.004471293	0.001086184	0.000763086	0.003563445	0.006129126	0.015883487	0.000647205	0.000613371	0.5162364	96.19599	55.144676	139.10098	62.866596	279.67172	275.5433	273.48004	271.72836	268.3392	0.009433892	0.0196945	0.020524424	0.017106952	0.011004553	0.005836417	0.002578154	0.000461516	0.000252144	0.000260695	0.000251624	0.000104268	2.71E-05	2.86045346	1.33077023	-0.315508529	-0.215055883	-0.126865328	11.26856531	-1.129703148	1.562119541	0.846690312	-0.271706688	7.463203667	0.123401682	-0.177206383	-0.031409519	0.041484088	9.709930966	0.52826914	0.339511862	-0.165980527	0.06804853	0.00075	0.000705	0.00077	0.0007	0.00075	0.000744286	0.00073	0.00073	0.000741765	0.00077	0.00077	0.00077	0.00077	0.00077	0.00075	0.000736154	0.000732857	0.00075	0.00075	0.000755714	0.00077	0.00077	0.00077	0.000752667	0.00073	0.00073
6902544	000602_S3A_OL_1_EFR____20180306T111028_20180306T111328_20180307T162701_0179_028_308_1800_MAR_O_NT_002.SEN3	7/3/18	22:05	6/3/18	11:13	204	66	-5.598	63.26	63.262917	-5.604333	63.262917	-5.604333	4.9221	15.5787	149	0.0235	0.0165	0.0128	0.0053	0.001	0.041788626	0.001893251	0.02258771	0.30352697	0.05767933	0.024480961	0.066269584	0.3612063	0.094891176	0.097218834	10.286073	0.7008723	0.7728936	0.003989924	0.000822132	0.003114515	0.04442282	0.025464166	0.00269327	0.0033819	0.041570276	0.071500875	0.067177296	0.002282508	0.002338498	0.25351894	106.86004	17.629896	158.67334	70.525475	273.5764	269.5318	267.9393	266.23	262.99228	0.009762039	0.01417225	0.015241528	0.01520143	0.013575828	0.008762503	0.004607108	0.001049155	0.00062011	0.000614183	0.000586854	0.000285661	8.14E-05	6.129077833	0.427172705	0.02811874	-0.102997376	-0.046017073	1.357354672	0.53422959	2.180325738	0.31601942	-0.22111971	5.058694297	-0.353573865	0.048609666	0.025840791	-0.025978773	4.122606706	-0.285039316	-0.012678737	-0.011693261	0.010406842	0.00119	0.00119	0.00119	0.001196244	0.001209966	0.001223688	0.001236722	0.00124917	0.00126	0.00126	0.00126	0.00126	0.00126	0.00126	0.00126	0.00126	0.00126	0.00126	0.001250317	0.001235419	0.001220521	0.001216274	0.001212413	0.00121	0.00121	0.00121
6903273	000603_S3A_OL_1_EFR____20180311T104033_20180311T104333_20180312T154703_0179_028_379_1800_MAR_O_NT_002.SEN3	10/3/18	00:34	11/3/18	10:42	101	69	0.508	65.304	65.30649	0.500047	65.30649	0.500047	-3.2026	15.7431	112	0.0205	0.0137	0.0089	0.0037	0.0009	0.017461123	0.015825672	0.01102635	0.040085357	0.04416473	0.026852023	0.044313144	0.084250085	0.0649971	0.06887512	14.519032	0.20585747	0.31187055	0.002288669	0.003077652	0.000810594	0.00683288	0.008616192	0.003549716	0.001912925	0.008620949	0.014828033	0.037686486	0.001791654	0.001898552	0.41156346	105.31681	26.509329	157.3655	70.69693	275.68808	271.63712	269.58307	267.89212	264.53293	0.008482388	0.010367973	0.010591779	0.010176475	0.008181221	0.005224437	0.002676314	0.000544049	0.000308085	0.000319581	0.000312958	0.000133608	3.56E-05	6.470296528	0.333715025	0.064671697	-0.090248128	-0.03825356	1.387395114	0.542479749	2.199995309	0.303575937	-0.214715691	5.336935542	-0.293316865	0.024008464	0.021590006	-0.019573289	4.344023363	-0.243551963	-0.001581854	-0.011579822	0.012072566	0.00053	0.00053	0.00053	0.000534881	0.000539966	0.000545	0.000545	0.000545	0.000545	0.000545	0.000545	0.000545	0.000545	0.000545	0.000545	0.000544882	0.00054306	0.000541239	0.00054	0.00054	0.000540365	0.000544212	0.000548058	0.00055	0.00055	0.00055
